block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
99837,1719336035,2024-06-25T17:20:35+00:00,1,31436109,240250000,0.13084748803329865
99859,1719336755,2024-06-25T17:32:35+00:00,1,18537783,240250000,0.0771603870967742
99881,1719337259,2024-06-25T17:40:59+00:00,1,17761336,240250000,0.0739285577523413
99903,1719337751,2024-06-25T17:49:11+00:00,1,20127495,240250000,0.08377729448491154
99925,1719338315,2024-06-25T17:58:35+00:00,1,31693148,240250000,0.13191736940686785
99947,1719338903,2024-06-25T18:08:23+00:00,1,22590166,240250000,0.09402774609781478
99969,1719339467,2024-06-25T18:17:47+00:00,1,20072834,240250000,0.08354977731529657
99991,1719339959,2024-06-25T18:25:59+00:00,1,54506645,240250000,0.22687469302809574
100013,1719340547,2024-06-25T18:35:47+00:00,1,15555295,240250000,0.06474628511966701
100035,1719341207,2024-06-25T18:46:47+00:00,1,40361573,240250000,0.16799822268470344
100057,1719341747,2024-06-25T18:55:47+00:00,1,14976906,240250000,0.06233883870967742
100079,1719342395,2024-06-25T19:06:35+00:00,1,35006912,240250000,0.1457103517169615
100101,1719343091,2024-06-25T19:18:11+00:00,1,79254718,240250000,0.32988436212278877
100123,1719343739,2024-06-25T19:28:59+00:00,1,36101049,240250000,0.15026451196670135
100145,1719344231,2024-06-25T19:37:11+00:00,1,20720453,240250000,0.08624538189386056
100167,1719344675,2024-06-25T19:44:35+00:00,1,19229873,240250000,0.0800410946930281
100189,1719345479,2024-06-25T19:57:59+00:00,1,64428154,240250000,0.268171296566077
100211,1719346043,2024-06-25T20:07:23+00:00,1,38054124,240250000,0.15839385639958375
100233,1719346739,2024-06-25T20:18:59+00:00,1,14468122,240250000,0.06022111134235172
100255,1719347207,2024-06-25T20:26:47+00:00,1,20177806,240250000,0.08398670551508845
100277,1719347771,2024-06-25T20:36:11+00:00,1,47597977,240250000,0.19811853069719043
100299,1719348479,2024-06-25T20:47:59+00:00,1,31637695,240250000,0.13168655567117585
100321,1719349079,2024-06-25T20:57:59+00:00,1,29115203,240250000,0.12118710926118627
100343,1719349583,2024-06-25T21:06:23+00:00,1,14185815,240250000,0.059046056191467224
100365,1719350135,2024-06-25T21:15:35+00:00,1,18536519,240250000,0.07715512591050988
100387,1719350663,2024-06-25T21:24:23+00:00,1,24307717,240250000,0.10117676170655567
100409,1719351179,2024-06-25T21:32:59+00:00,1,15728333,240250000,0.06546652653485951
100431,1719351827,2024-06-25T21:43:47+00:00,1,15491039,240250000,0.0644788303850156
100453,1719352367,2024-06-25T21:52:47+00:00,1,13234729,240250000,0.055087321540062434
100475,1719352835,2024-06-25T22:00:35+00:00,1,16890115,240250000,0.07030224765868887
100497,1719353375,2024-06-25T22:09:35+00:00,1,22509701,240250000,0.09369282414151925
100519,1719353891,2024-06-25T22:18:11+00:00,1,19488182,240250000,0.08111626222684704
100541,1719354347,2024-06-25T22:25:47+00:00,1,10020474,240250000,0.041708528616024976
100563,1719354767,2024-06-25T22:32:47+00:00,1,9794489,240250000,0.040767904266389175
100585,1719355199,2024-06-25T22:39:59+00:00,1,6437735,240250000,0.02679598335067638
100607,1719355691,2024-06-25T22:48:11+00:00,1,16586434,240250000,0.06903822684703434
100629,1719356123,2024-06-25T22:55:23+00:00,1,12021482,240250000,0.050037386056191464
100651,1719356579,2024-06-25T23:02:59+00:00,1,8753575,240250000,0.03643527575442248
100673,1719357071,2024-06-25T23:11:11+00:00,1,11050596,240250000,0.0459962372528616
100695,1719357587,2024-06-25T23:19:47+00:00,1,9513349,240250000,0.03959770655567118
100717,1719358115,2024-06-25T23:28:35+00:00,1,21239801,240250000,0.08840708012486993
100739,1719358571,2024-06-25T23:36:11+00:00,1,13105922,240250000,0.05455118418314256
100761,1719358991,2024-06-25T23:43:11+00:00,1,7680422,240250000,0.03196845785639958
100783,1719359435,2024-06-25T23:50:35+00:00,1,18969564,240250000,0.07895760249739854
100805,1719359831,2024-06-25T23:57:11+00:00,1,12546269,240250000,0.0522217232049948
100827,1719360419,2024-06-26T00:06:59+00:00,1,4686101,240250000,0.019505103017689908
100849,1719360851,2024-06-26T00:14:11+00:00,1,10062615,240250000,0.04188393340270551
100871,1719361343,2024-06-26T00:22:23+00:00,1,20371093,240250000,0.08479122996878252
100893,1719361967,2024-06-26T00:32:47+00:00,1,7777823,240250000,0.03237387304890739
100915,1719362351,2024-06-26T00:39:11+00:00,1,13039564,240250000,0.0542749802289282
100937,1719362831,2024-06-26T00:47:11+00:00,1,14740258,240250000,0.06135383142559833
100959,1719363287,2024-06-26T00:54:47+00:00,1,19330048,240250000,0.08045805619146722
100981,1719363755,2024-06-26T01:02:35+00:00,1,14456460,240250000,0.060172570239334026
101003,1719364235,2024-06-26T01:10:35+00:00,1,17171582,240250000,0.0714738064516129
101025,1719364691,2024-06-26T01:18:11+00:00,1,14048648,240250000,0.05847512174817898
101047,1719365207,2024-06-26T01:26:47+00:00,1,17999186,240250000,0.07491856815816858
101069,1719365639,2024-06-26T01:33:59+00:00,1,14935521,240250000,0.06216658064516129
101091,1719366119,2024-06-26T01:41:59+00:00,1,12048281,240250000,0.05014893236212279
101113,1719366779,2024-06-26T01:52:59+00:00,1,13047758,240250000,0.05430908636836629
101135,1719367355,2024-06-26T02:02:35+00:00,1,15920906,240250000,0.0662680790842872
101157,1719368063,2024-06-26T02:14:23+00:00,1,45139000,240250000,0.1878834547346514
101179,1719368639,2024-06-26T02:23:59+00:00,1,51000010,240250000,0.21227891779396463
101201,1719369191,2024-06-26T02:33:11+00:00,1,11489142,240250000,0.04782161082206035
101223,1719369671,2024-06-26T02:41:11+00:00,1,15821784,240250000,0.06585550052029136
101245,1719370139,2024-06-26T02:48:59+00:00,1,19854448,240250000,0.08264078251821019
101267,1719370703,2024-06-26T02:58:23+00:00,1,24155813,240250000,0.10054448699271593
101289,1719371195,2024-06-26T03:06:35+00:00,1,14762603,240250000,0.06144683870967742
101311,1719371639,2024-06-26T03:13:59+00:00,1,16781315,240250000,0.06984938605619147
101333,1719372227,2024-06-26T03:23:47+00:00,1,12189622,240250000,0.050737240374609784
101355,1719372743,2024-06-26T03:32:23+00:00,1,31453690,240250000,0.13092066597294486
101377,1719373211,2024-06-26T03:40:11+00:00,1,19376496,240250000,0.08065138813735692
101399,1719373823,2024-06-26T03:50:23+00:00,1,34751437,240250000,0.1446469802289282
101421,1719374267,2024-06-26T03:57:47+00:00,1,15327531,240250000,0.06379825598335068
101443,1719374831,2024-06-26T04:07:11+00:00,1,32077191,240250000,0.13351588345473464
101465,1719375299,2024-06-26T04:14:59+00:00,1,19178541,240250000,0.07982743392299688
101487,1719375791,2024-06-26T04:23:11+00:00,1,27760936,240250000,0.1155502018730489
101509,1719376283,2024-06-26T04:31:23+00:00,1,19554161,240250000,0.08139088865764828
101531,1719376895,2024-06-26T04:41:35+00:00,1,21377424,240250000,0.088979912591051
101553,1719377459,2024-06-26T04:50:59+00:00,1,17932362,240250000,0.07464042455775234
101575,1719378035,2024-06-26T05:00:35+00:00,1,36933784,240250000,0.15373063059313216
101597,1719378563,2024-06-26T05:09:23+00:00,1,17481481,240250000,0.07276370863683664
101619,1719379247,2024-06-26T05:20:47+00:00,1,64745538,240250000,0.26949235379812697
101641,1719379991,2024-06-26T05:33:11+00:00,1,35963650,240250000,0.14969261186264307
101663,1719380579,2024-06-26T05:42:59+00:00,1,50828722,240250000,0.2115659604578564
101685,1719381131,2024-06-26T05:52:11+00:00,1,22752649,240250000,0.09470405411030176
101707,1719381671,2024-06-26T06:01:11+00:00,1,36285887,240250000,0.1510338688865765
101729,1719382199,2024-06-26T06:09:59+00:00,1,23997161,240250000,0.09988412486992716
101751,1719382643,2024-06-26T06:17:23+00:00,1,32376254,240250000,0.13476068262226848
101773,1719383111,2024-06-26T06:25:11+00:00,1,27388592,240250000,0.11400038293444328
101795,1719383711,2024-06-26T06:35:11+00:00,1,18613241,240250000,0.07747446826222684
101817,1719384191,2024-06-26T06:43:11+00:00,1,14730455,240250000,0.061313028095733614
101839,1719384911,2024-06-26T06:55:11+00:00,1,54304405,240250000,0.22603290322580646
101861,1719385427,2024-06-26T07:03:47+00:00,1,34570873,240250000,0.14389541311134235
101883,1719386099,2024-06-26T07:14:59+00:00,1,48536176,240250000,0.2020236253902185
101905,1719386663,2024-06-26T07:24:23+00:00,1,39585059,240250000,0.1647661144640999
101927,1719387383,2024-06-26T07:36:23+00:00,1,73317005,240250000,0.3051696357960458
101949,1719387935,2024-06-26T07:45:35+00:00,1,14693719,240250000,0.06116012070759625
101971,1719388415,2024-06-26T07:53:35+00:00,1,17790829,240250000,0.07405131737773153
101993,1719388943,2024-06-26T08:02:23+00:00,1,20157900,240250000,0.08390385015608741
102015,1719389447,2024-06-26T08:10:47+00:00,1,10118518,240250000,0.04211662018730489
102037,1719390023,2024-06-26T08:20:23+00:00,1,19331026,240250000,0.08046212695109262
102059,1719390515,2024-06-26T08:28:35+00:00,1,25319693,240250000,0.1053889406867846
102081,1719391007,2024-06-26T08:36:47+00:00,1,40620605,240250000,0.1690763995837669
102103,1719391451,2024-06-26T08:44:11+00:00,1,12509979,240250000,0.052070672216441204
102125,1719392015,2024-06-26T08:53:35+00:00,1,35173376,240250000,0.14640322996878252
102147,1719392699,2024-06-26T09:04:59+00:00,1,40308362,240250000,0.16777674089490113
102169,1719393179,2024-06-26T09:12:59+00:00,1,47330152,240250000,0.19700375442247658
102191,1719393755,2024-06-26T09:22:35+00:00,1,45456065,240250000,0.18920318418314255
102213,1719394355,2024-06-26T09:32:35+00:00,1,62145336,240250000,0.25866945265348595
102235,1719394943,2024-06-26T09:42:23+00:00,1,51608496,240250000,0.21481163787721125
102257,1719395639,2024-06-26T09:53:59+00:00,1,28127508,240250000,0.11707599583766909
102279,1719396179,2024-06-26T10:02:59+00:00,1,15671078,240250000,0.06522821227887617
102301,1719396863,2024-06-26T10:14:23+00:00,1,19405105,240250000,0.08077046826222685
102323,1719397439,2024-06-26T10:23:59+00:00,1,10200628,240250000,0.04245838917793965
102345,1719397967,2024-06-26T10:32:47+00:00,1,31615808,240250000,0.1315954547346514
102367,1719398399,2024-06-26T10:39:59+00:00,1,24931796,240250000,0.10377438501560875
102389,1719398807,2024-06-26T10:46:47+00:00,1,13847046,240250000,0.05763598751300728
102411,1719399407,2024-06-26T10:56:47+00:00,1,24734785,240250000,0.10295436004162331
102433,1719399983,2024-06-26T11:06:23+00:00,1,17723942,240250000,0.07377291155046826
102455,1719400463,2024-06-26T11:14:23+00:00,1,15647430,240250000,0.06512978147762748
102477,1719400967,2024-06-26T11:22:47+00:00,1,59178276,240250000,0.24631956711758585
102499,1719401627,2024-06-26T11:33:47+00:00,1,64379816,240250000,0.26797009781477626
102521,1719402227,2024-06-26T11:43:47+00:00,1,22307542,240250000,0.0928513714880333
102543,1719402815,2024-06-26T11:53:35+00:00,1,34790958,240250000,0.14481147970863684
102565,1719403403,2024-06-26T12:03:23+00:00,1,34155889,240250000,0.14216811238293445
102587,1719403883,2024-06-26T12:11:23+00:00,1,14481867,240250000,0.06027832258064516
102609,1719404519,2024-06-26T12:21:59+00:00,1,16785753,240250000,0.06986785848074922
102631,1719405023,2024-06-26T12:30:23+00:00,1,30847902,240250000,0.12839917585848076
102653,1719405515,2024-06-26T12:38:35+00:00,1,24796765,240250000,0.10321234131113423
102675,1719406235,2024-06-26T12:50:35+00:00,1,73689951,240250000,0.3067219604578564
102697,1719406751,2024-06-26T12:59:11+00:00,1,34987406,240250000,0.14562916129032258
102719,1719407435,2024-06-26T13:10:35+00:00,1,23418802,240250000,0.09747680332986472
102741,1719408023,2024-06-26T13:20:23+00:00,1,41678638,240250000,0.17348028303850155
102763,1719408599,2024-06-26T13:29:59+00:00,1,60157348,240250000,0.25039478876170657
102785,1719409283,2024-06-26T13:41:23+00:00,1,49837058,240250000,0.20743832674297608
102807,1719409859,2024-06-26T13:50:59+00:00,1,14081167,240250000,0.05861047658688866
102829,1719410543,2024-06-26T14:02:23+00:00,1,60256404,240250000,0.2508070926118626
102851,1719411227,2024-06-26T14:13:47+00:00,1,41435940,240250000,0.17247009365244537
102873,1719411947,2024-06-26T14:25:47+00:00,1,62862858,240250000,0.26165601664932364
102895,1719412487,2024-06-26T14:34:47+00:00,1,47539285,240250000,0.19787423517169614
102917,1719413183,2024-06-26T14:46:23+00:00,1,23005820,240250000,0.09575783558792925
102939,1719413867,2024-06-26T14:57:47+00:00,1,24735782,240250000,0.1029585098855359
102961,1719414683,2024-06-26T15:11:23+00:00,1,109983849,240250000,0.4577891737773153
102983,1719415415,2024-06-26T15:23:35+00:00,1,86480888,240250000,0.35996207284079085
103005,1719416255,2024-06-26T15:37:35+00:00,1,34488465,240250000,0.14355240374609782
103027,1719416915,2024-06-26T15:48:35+00:00,1,32028556,240250000,0.13331344849115503
103049,1719417587,2024-06-26T15:59:47+00:00,1,25316503,240250000,0.10537566285119666
103071,1719418367,2024-06-26T16:12:47+00:00,1,37665202,240250000,0.15677503433922996
103093,1719419267,2024-06-26T16:27:47+00:00,1,30414708,240250000,0.1265960790842872
103115,1719419855,2024-06-26T16:37:35+00:00,1,30602399,240250000,0.12737731113423517
103137,1719420431,2024-06-26T16:47:11+00:00,1,54321312,240250000,0.2261032757544225
103159,1719421019,2024-06-26T16:56:59+00:00,1,23305482,240250000,0.09700512799167534
103181,1719421823,2024-06-26T17:10:23+00:00,1,33211248,240250000,0.13823620395421435
103203,1719422555,2024-06-26T17:22:35+00:00,1,48339808,240250000,0.2012062767950052
103225,1719423071,2024-06-26T17:31:11+00:00,1,17098201,240250000,0.07116837044745057
103247,1719423887,2024-06-26T17:44:47+00:00,1,18145528,240250000,0.07552769198751301
103269,1719424415,2024-06-26T17:53:35+00:00,1,31849434,240250000,0.13256788345473466
103291,1719424955,2024-06-26T18:02:35+00:00,1,45247973,240250000,0.18833703642039543
103313,1719425531,2024-06-26T18:12:11+00:00,1,50586444,240250000,0.21055751925078045
103335,1719426035,2024-06-26T18:20:35+00:00,1,34204423,240250000,0.1423701269510926
103357,1719426527,2024-06-26T18:28:47+00:00,1,25725288,240250000,0.10707716129032258
103379,1719427055,2024-06-26T18:37:35+00:00,1,25046274,240250000,0.10425088033298648
103401,1719427679,2024-06-26T18:47:59+00:00,1,54693837,240250000,0.22765384807492195
103423,1719428267,2024-06-26T18:57:47+00:00,1,17218749,240250000,0.07167013111342352
103445,1719428843,2024-06-26T19:07:23+00:00,1,22966938,240250000,0.09559599583766909
103467,1719429491,2024-06-26T19:18:11+00:00,1,31479307,240250000,0.1310272924037461
103489,1719430031,2024-06-26T19:27:11+00:00,1,25567468,240250000,0.10642026222684703
103511,1719430583,2024-06-26T19:36:23+00:00,1,43313307,240250000,0.1802843163371488
103533,1719431063,2024-06-26T19:44:23+00:00,1,18681752,240250000,0.07775963371488033
103555,1719431615,2024-06-26T19:53:35+00:00,1,19269679,240250000,0.08020678043704474
103577,1719432311,2024-06-26T20:05:11+00:00,1,30164731,240250000,0.12555559209157127
103599,1719432887,2024-06-26T20:14:47+00:00,1,18644463,240250000,0.07760442455775234
103621,1719433583,2024-06-26T20:26:23+00:00,1,42306847,240250000,0.17609509677419355
103643,1719434099,2024-06-26T20:34:59+00:00,1,19116419,240250000,0.0795688616024974
103665,1719434759,2024-06-26T20:45:59+00:00,1,22562451,240250000,0.0939123870967742
103687,1719435395,2024-06-26T20:56:35+00:00,1,32872992,240250000,0.13682827055150884
103709,1719436055,2024-06-26T21:07:35+00:00,1,9295164,240250000,0.038689548387096775
103731,1719436535,2024-06-26T21:15:35+00:00,1,10213714,240250000,0.042512857440166495
103753,1719437075,2024-06-26T21:24:35+00:00,1,28626947,240250000,0.11915482622268471
103775,1719437651,2024-06-26T21:34:11+00:00,1,32730777,240250000,0.13623632466181063
103797,1719438347,2024-06-26T21:45:47+00:00,1,39022147,240250000,0.16242308844953174
103819,1719439079,2024-06-26T21:57:59+00:00,1,28790354,240250000,0.1198349802289282
103841,1719439895,2024-06-26T22:11:35+00:00,1,22580361,240250000,0.09398693444328825
103863,1719440507,2024-06-26T22:21:47+00:00,1,12910355,240250000,0.05373716961498439
103885,1719441011,2024-06-26T22:30:11+00:00,1,11328404,240250000,0.04715256607700312
103907,1719441539,2024-06-26T22:38:59+00:00,1,22666202,240250000,0.0943442330905307
103929,1719442151,2024-06-26T22:49:11+00:00,1,8559646,240250000,0.0356280790842872
103951,1719442679,2024-06-26T22:57:59+00:00,1,27035491,240250000,0.11253065972944849
103973,1719443195,2024-06-26T23:06:35+00:00,1,24617022,240250000,0.10246419146722165
103995,1719443723,2024-06-26T23:15:23+00:00,1,23956512,240250000,0.09971493028095733
104017,1719444203,2024-06-26T23:23:23+00:00,1,15736980,240250000,0.06550251821019772
104039,1719444827,2024-06-26T23:33:47+00:00,1,13301963,240250000,0.055367171696149846
104061,1719445367,2024-06-26T23:42:47+00:00,1,7609269,240250000,0.031672295525494276
104083,1719445871,2024-06-26T23:51:11+00:00,1,22789591,240250000,0.09485781893860562
104105,1719446339,2024-06-26T23:58:59+00:00,1,19319423,240250000,0.08041383142559834
104127,1719446831,2024-06-27T00:07:11+00:00,1,21548781,240250000,0.08969315712799168
104149,1719447287,2024-06-27T00:14:47+00:00,1,26593289,240250000,0.11069006867845994
104171,1719447695,2024-06-27T00:21:35+00:00,1,26614563,240250000,0.11077861810613944
104193,1719448127,2024-06-27T00:28:47+00:00,1,16585941,240250000,0.06903617481789802
104215,1719448679,2024-06-27T00:37:59+00:00,1,15829878,240250000,0.06588919042663892
104237,1719449171,2024-06-27T00:46:11+00:00,1,22939477,240250000,0.09548169406867846
104259,1719449627,2024-06-27T00:53:47+00:00,1,10627501,240250000,0.044235175858480746
104281,1719450263,2024-06-27T01:04:23+00:00,1,33574176,240250000,0.13974683038501562
104303,1719450743,2024-06-27T01:12:23+00:00,1,15192731,240250000,0.0632371737773153
104325,1719451319,2024-06-27T01:21:59+00:00,1,16508179,240250000,0.06871250364203954
104347,1719451799,2024-06-27T01:29:59+00:00,1,27334043,240250000,0.11377333194588969
104369,1719452327,2024-06-27T01:38:47+00:00,1,32618878,240250000,0.13577056399583767
104391,1719452879,2024-06-27T01:47:59+00:00,1,18227044,240250000,0.07586698855359
104413,1719453347,2024-06-27T01:55:47+00:00,1,12570456,240250000,0.05232239750260146
104435,1719453971,2024-06-27T02:06:11+00:00,1,19856477,240250000,0.08264922788761707
104457,1719454631,2024-06-27T02:17:11+00:00,1,31479330,240250000,0.13102738813735693
104479,1719455207,2024-06-27T02:26:47+00:00,1,35347917,240250000,0.1471297273673257
104501,1719455699,2024-06-27T02:34:59+00:00,1,18286694,240250000,0.07611527159209157
104523,1719456299,2024-06-27T02:44:59+00:00,1,30529641,240250000,0.12707446826222685
104545,1719456839,2024-06-27T02:53:59+00:00,1,47158913,240250000,0.19629100104058272
104567,1719457463,2024-06-27T03:04:23+00:00,1,25720592,240250000,0.10705761498439126
104589,1719458027,2024-06-27T03:13:47+00:00,1,24181876,240250000,0.10065296982310094
104611,1719458531,2024-06-27T03:22:11+00:00,1,31115677,240250000,0.12951374401664933
104633,1719459131,2024-06-27T03:32:11+00:00,1,29742203,240250000,0.12379689073881374
104655,1719459731,2024-06-27T03:42:11+00:00,1,17814494,240250000,0.07414981893860562
104677,1719460283,2024-06-27T03:51:23+00:00,1,29171655,240250000,0.12142208116545265
104699,1719460835,2024-06-27T04:00:35+00:00,1,24306892,240250000,0.1011733277835588
104721,1719461471,2024-06-27T04:11:11+00:00,1,20488549,240250000,0.08528012070759626
104743,1719461975,2024-06-27T04:19:35+00:00,1,18004167,240250000,0.0749393007284079
104765,1719462443,2024-06-27T04:27:23+00:00,1,17813809,240250000,0.07414696774193548
104787,1719463031,2024-06-27T04:37:11+00:00,1,16905942,240250000,0.07036812486992716
104809,1719463607,2024-06-27T04:46:47+00:00,1,21969529,240250000,0.09144444953173778
104831,1719464159,2024-06-27T04:55:59+00:00,1,44775268,240250000,0.18636948178980228
104853,1719464771,2024-06-27T05:06:11+00:00,1,19755248,240250000,0.08222787929240374
104875,1719465527,2024-06-27T05:18:47+00:00,1,36973846,240250000,0.15389738189386057
104897,1719466175,2024-06-27T05:29:35+00:00,1,19671088,240250000,0.08187757752341311
104919,1719466919,2024-06-27T05:41:59+00:00,1,50973513,240250000,0.2121686285119667
104941,1719467459,2024-06-27T05:50:59+00:00,1,34565506,240250000,0.14387307388137358
104963,1719468179,2024-06-27T06:02:59+00:00,1,36969519,240250000,0.1538793714880333
104985,1719468815,2024-06-27T06:13:35+00:00,1,32159402,240250000,0.13385807284079085
105007,1719469535,2024-06-27T06:25:35+00:00,1,29768066,240250000,0.12390454110301768
105029,1719470303,2024-06-27T06:38:23+00:00,1,19776666,240250000,0.08231702809573362
105051,1719470879,2024-06-27T06:47:59+00:00,1,37013761,240250000,0.1540635213319459
105073,1719471467,2024-06-27T06:57:47+00:00,1,29440777,240250000,0.12254225598335068
105095,1719472079,2024-06-27T07:07:59+00:00,1,34812124,240250000,0.14489957960457855
105117,1719472751,2024-06-27T07:19:11+00:00,1,22211869,240250000,0.09245314880332986
105139,1719473291,2024-06-27T07:28:11+00:00,1,27397258,240250000,0.11403645369406867
105161,1719473987,2024-06-27T07:39:47+00:00,1,25822280,240250000,0.10748087408949011
105183,1719474635,2024-06-27T07:50:35+00:00,1,52928317,240250000,0.2203051696149844
105205,1719475211,2024-06-27T08:00:11+00:00,1,31386368,240250000,0.13064044953173778
105227,1719475703,2024-06-27T08:08:23+00:00,1,31460719,240250000,0.13094992299687824
105249,1719476363,2024-06-27T08:19:23+00:00,1,46132003,240250000,0.19201666181061394
105271,1719476975,2024-06-27T08:29:35+00:00,1,16505865,240250000,0.06870287200832466
105293,1719477551,2024-06-27T08:39:11+00:00,1,29985366,240250000,0.1248090156087409
105315,1719478079,2024-06-27T08:47:59+00:00,1,55259035,240250000,0.23000638917793964
105337,1719478799,2024-06-27T08:59:59+00:00,1,54349351,240250000,0.2262199833506764
105359,1719479543,2024-06-27T09:12:23+00:00,1,24714356,240250000,0.1028693277835588
105381,1719480059,2024-06-27T09:20:59+00:00,1,16111405,240250000,0.06706099895941728
105403,1719480851,2024-06-27T09:34:11+00:00,1,53204886,240250000,0.22145634131113423
105425,1719481475,2024-06-27T09:44:35+00:00,1,35604033,240250000,0.1481957669094693
105447,1719482039,2024-06-27T09:53:59+00:00,1,39387481,240250000,0.16394372944849114
105469,1719482711,2024-06-27T10:05:11+00:00,1,94843580,240250000,0.3947703642039542
105491,1719483263,2024-06-27T10:14:23+00:00,1,29788992,240250000,0.12399164203954215
105513,1719483899,2024-06-27T10:24:59+00:00,1,25165380,240250000,0.10474663891779397
105535,1719484439,2024-06-27T10:33:59+00:00,1,30723701,240250000,0.1278822101977107
105557,1719484979,2024-06-27T10:42:59+00:00,1,49479198,240250000,0.2059487950052029
105579,1719485531,2024-06-27T10:52:11+00:00,1,41578714,240250000,0.17306436628511968
105601,1719486083,2024-06-27T11:01:23+00:00,1,22715102,240250000,0.09454777107180021
105623,1719486659,2024-06-27T11:10:59+00:00,1,41466699,240250000,0.17259812278876172
105645,1719487211,2024-06-27T11:20:11+00:00,1,69199830,240250000,0.28803259105098855
105667,1719487847,2024-06-27T11:30:47+00:00,1,49903823,240250000,0.20771622476586887
105689,1719488555,2024-06-27T11:42:35+00:00,1,70259470,240250000,0.292443163371488
105711,1719489251,2024-06-27T11:54:11+00:00,1,36843642,240250000,0.15335542976066596
105733,1719489779,2024-06-27T12:02:59+00:00,1,40640902,240250000,0.16916088241415192
105755,1719490511,2024-06-27T12:15:11+00:00,1,46281294,240250000,0.19263806035379813
105777,1719491207,2024-06-27T12:26:47+00:00,1,40208601,240250000,0.16736150260145682
105799,1719491843,2024-06-27T12:37:23+00:00,1,36730201,240250000,0.15288325078043705
105821,1719492419,2024-06-27T12:46:59+00:00,1,16853654,240250000,0.07015048491155047
105843,1719492899,2024-06-27T12:54:59+00:00,1,16821419,240250000,0.0700163121748179
105865,1719493535,2024-06-27T13:05:35+00:00,1,29730248,240250000,0.12374713007284079
105887,1719494111,2024-06-27T13:15:11+00:00,1,41790341,240250000,0.17394522788761707
105909,1719494687,2024-06-27T13:24:47+00:00,1,24747046,240250000,0.10300539438085328
105931,1719495311,2024-06-27T13:35:11+00:00,1,37976914,240250000,0.15807248283038502
105953,1719495935,2024-06-27T13:45:35+00:00,1,40302129,240250000,0.16775079708636836
105975,1719496439,2024-06-27T13:53:59+00:00,1,48792755,240250000,0.2030915920915713
105997,1719496979,2024-06-27T14:02:59+00:00,1,26521205,240250000,0.1103900312174818
106019,1719497687,2024-06-27T14:14:47+00:00,1,52893031,240250000,0.22015829760665973
106041,1719498323,2024-06-27T14:25:23+00:00,1,20738255,240250000,0.08631947970863683
106063,1719498971,2024-06-27T14:36:11+00:00,1,11137662,240250000,0.046358634755463056
106085,1719499751,2024-06-27T14:49:11+00:00,1,41262468,240250000,0.17174804578563996
106107,1719500339,2024-06-27T14:58:59+00:00,1,23029529,240250000,0.09585652029136316
106129,1719500987,2024-06-27T15:09:47+00:00,1,19854554,240250000,0.08264122372528616
106151,1719501587,2024-06-27T15:19:47+00:00,1,11858865,240250000,0.04936052029136316
106173,1719502127,2024-06-27T15:28:47+00:00,1,15924951,240250000,0.06628491571279917
106195,1719502595,2024-06-27T15:36:35+00:00,1,22795947,240250000,0.09488427471383976
106217,1719503207,2024-06-27T15:46:47+00:00,1,24200285,240250000,0.10072959417273673
106239,1719503735,2024-06-27T15:55:35+00:00,1,27430751,240250000,0.11417586264308012
106261,1719504479,2024-06-27T16:07:59+00:00,1,21870750,240250000,0.09103329864724245
106283,1719505211,2024-06-27T16:20:11+00:00,1,25652819,240250000,0.10677552133194589
106305,1719505871,2024-06-27T16:31:11+00:00,1,88834503,240250000,0.3697585972944849
106327,1719506483,2024-06-27T16:41:23+00:00,1,62983775,240250000,0.26215931321540065
106349,1719507107,2024-06-27T16:51:47+00:00,1,53521668,240250000,0.2227748928199792
106371,1719507587,2024-06-27T16:59:47+00:00,1,28618662,240250000,0.11912034131113423
106393,1719508619,2024-06-27T17:16:59+00:00,1,22024142,240250000,0.09167176690946931
106415,1719509267,2024-06-27T17:27:47+00:00,1,22720272,240250000,0.09456929032258064
106437,1719509843,2024-06-27T17:37:23+00:00,1,45448068,240250000,0.18916989802289283
106459,1719510527,2024-06-27T17:48:47+00:00,1,79093513,240250000,0.3292133735691988
106481,1719511247,2024-06-27T18:00:47+00:00,1,24984826,240250000,0.10399511342351717
106503,1719511775,2024-06-27T18:09:35+00:00,1,20487351,240250000,0.08527513423517169
106525,1719512339,2024-06-27T18:18:59+00:00,1,30301133,240250000,0.12612334235171696
106547,1719512735,2024-06-27T18:25:35+00:00,1,17577218,240250000,0.073162197710718
106569,1719513299,2024-06-27T18:34:59+00:00,1,19078018,240250000,0.07940902393340271
106591,1719513887,2024-06-27T18:44:47+00:00,1,15890503,240250000,0.06614153173777315
106613,1719514403,2024-06-27T18:53:23+00:00,1,30735509,240250000,0.12793135900104058
106635,1719514847,2024-06-27T19:00:47+00:00,1,19012014,240250000,0.07913429344432882
106657,1719515339,2024-06-27T19:08:59+00:00,1,17532806,240250000,0.07297734027055151
106679,1719515879,2024-06-27T19:17:59+00:00,1,21246472,240250000,0.08843484703433924
106701,1719516455,2024-06-27T19:27:35+00:00,1,21389949,240250000,0.08903204578563996
106723,1719516959,2024-06-27T19:35:59+00:00,1,19461705,240250000,0.08100605619146722
106745,1719517559,2024-06-27T19:45:59+00:00,1,14900286,240250000,0.062019920915712796
106767,1719518147,2024-06-27T19:55:47+00:00,1,15176838,240250000,0.06317102185223725
106789,1719518555,2024-06-27T20:02:35+00:00,1,13189890,240250000,0.054900686784599376
