block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
10110030,1707009407,2024-02-04T01:16:47+00:00,20145,1932426,30000000,0.0644142
10110180,1707009707,2024-02-04T01:21:47+00:00,20148,1024889,30000000,0.03416296666666667
10110330,1707010007,2024-02-04T01:26:47+00:00,20141,999758,30000000,0.033325266666666666
10110480,1707010307,2024-02-04T01:31:47+00:00,20224,2082301,30000000,0.06941003333333333
10110630,1707010607,2024-02-04T01:36:47+00:00,16632,1370200,30000000,0.04567333333333334
10110780,1707010907,2024-02-04T01:41:47+00:00,13039,24077026,30000000,0.8025675333333333
10110930,1707011207,2024-02-04T01:46:47+00:00,20228,1405867,30000000,0.046862233333333336
10111080,1707011507,2024-02-04T01:51:47+00:00,20165,1663276,30000000,0.055442533333333335
10111230,1707011807,2024-02-04T01:56:47+00:00,20232,1689466,30000000,0.056315533333333334
10111380,1707012107,2024-02-04T02:01:47+00:00,15966,2463407,30000000,0.08211356666666667
10111530,1707012407,2024-02-04T02:06:47+00:00,10771,1940305,30000000,0.06467683333333334
10111680,1707012707,2024-02-04T02:11:47+00:00,7324,799269,30000000,0.0266423
10111830,1707013007,2024-02-04T02:16:47+00:00,10289,2024844,30000000,0.0674948
10111980,1707013307,2024-02-04T02:21:47+00:00,7397,867984,30000000,0.0289328
10112130,1707013607,2024-02-04T02:26:47+00:00,5021,1796273,30000000,0.05987576666666666
10112280,1707013907,2024-02-04T02:31:47+00:00,3479,1935909,30000000,0.0645303
10112430,1707014207,2024-02-04T02:36:47+00:00,2664,1604029,30000000,0.053467633333333334
10112580,1707014507,2024-02-04T02:41:47+00:00,2146,374869,30000000,0.012495633333333334
10112730,1707014807,2024-02-04T02:46:47+00:00,1811,1171886,30000000,0.03906286666666667
10112880,1707015107,2024-02-04T02:51:47+00:00,1561,23619495,30000000,0.7873165
10113030,1707015407,2024-02-04T02:56:47+00:00,1312,1128656,30000000,0.03762186666666667
10113180,1707015707,2024-02-04T03:01:47+00:00,1135,1903312,30000000,0.06344373333333334
10113330,1707016007,2024-02-04T03:06:47+00:00,907,1569957,30000000,0.0523319
10113480,1707016307,2024-02-04T03:11:47+00:00,760,1410836,30000000,0.04702786666666667
10113630,1707016607,2024-02-04T03:16:47+00:00,564,1437534,30000000,0.0479178
10113780,1707016907,2024-02-04T03:21:47+00:00,454,861847,30000000,0.028728233333333332
10113930,1707017207,2024-02-04T03:26:47+00:00,421,23288616,30000000,0.7762872
10114080,1707017507,2024-02-04T03:31:47+00:00,367,1166334,30000000,0.0388778
10114230,1707017807,2024-02-04T03:36:47+00:00,302,748739,30000000,0.024957966666666668
10114380,1707018107,2024-02-04T03:41:47+00:00,314,2020095,30000000,0.0673365
10114530,1707018407,2024-02-04T03:46:47+00:00,300,1655267,30000000,0.05517556666666667
10114680,1707018707,2024-02-04T03:51:47+00:00,310,2485064,30000000,0.08283546666666666
10114830,1707019007,2024-02-04T03:56:47+00:00,341,1323979,30000000,0.04413263333333333
10114980,1707019307,2024-02-04T04:01:47+00:00,335,994229,30000000,0.03314096666666667
10115130,1707019607,2024-02-04T04:06:47+00:00,336,22952202,30000000,0.7650734
10115280,1707019907,2024-02-04T04:11:47+00:00,308,10489926,30000000,0.3496642
10115430,1707020207,2024-02-04T04:16:47+00:00,293,979548,30000000,0.0326516
10115580,1707020507,2024-02-04T04:21:47+00:00,297,1451704,30000000,0.048390133333333335
10115730,1707020807,2024-02-04T04:26:47+00:00,299,25424372,30000000,0.8474790666666666
10115880,1707021107,2024-02-04T04:31:47+00:00,291,1477545,30000000,0.0492515
10116030,1707021407,2024-02-04T04:36:47+00:00,283,1573164,30000000,0.0524388
10116180,1707021707,2024-02-04T04:41:47+00:00,279,1693661,30000000,0.056455366666666666
10116330,1707022007,2024-02-04T04:46:47+00:00,277,2678586,30000000,0.0892862
10116480,1707022307,2024-02-04T04:51:47+00:00,281,1429335,30000000,0.0476445
10116630,1707022607,2024-02-04T04:56:47+00:00,278,515085,30000000,0.0171695
10116780,1707022907,2024-02-04T05:01:47+00:00,291,1338896,30000000,0.044629866666666664
10116930,1707023207,2024-02-04T05:06:47+00:00,301,2106030,30000000,0.070201
10117080,1707023507,2024-02-04T05:11:47+00:00,294,1732157,30000000,0.057738566666666664
10117230,1707023807,2024-02-04T05:16:47+00:00,286,2224357,30000000,0.07414523333333334
10117380,1707024107,2024-02-04T05:21:47+00:00,287,1171160,30000000,0.039038666666666666
10117530,1707024407,2024-02-04T05:26:47+00:00,288,8465325,30000000,0.2821775
10117680,1707024707,2024-02-04T05:31:47+00:00,291,2359333,30000000,0.07864443333333333
10117830,1707025007,2024-02-04T05:36:47+00:00,293,1661858,30000000,0.055395266666666665
10117980,1707025307,2024-02-04T05:41:47+00:00,288,726300,30000000,0.02421
10118130,1707025607,2024-02-04T05:46:47+00:00,283,277654,30000000,0.009255133333333334
10118280,1707025907,2024-02-04T05:51:47+00:00,293,1073860,30000000,0.03579533333333333
10118430,1707026207,2024-02-04T05:56:47+00:00,292,3201127,30000000,0.10670423333333333
10118580,1707026507,2024-02-04T06:01:47+00:00,296,2087680,30000000,0.06958933333333334
10118730,1707026807,2024-02-04T06:06:47+00:00,291,867603,30000000,0.0289201
10118880,1707027107,2024-02-04T06:11:47+00:00,292,13530702,30000000,0.4510234
10119030,1707027407,2024-02-04T06:16:47+00:00,288,719515,30000000,0.023983833333333333
10119180,1707027707,2024-02-04T06:21:47+00:00,296,801464,30000000,0.026715466666666667
10119330,1707028007,2024-02-04T06:26:47+00:00,294,1441479,30000000,0.0480493
10119480,1707028307,2024-02-04T06:31:47+00:00,955,26742082,30000000,0.8914027333333333
10119630,1707028607,2024-02-04T06:36:47+00:00,7693,26881642,30000000,0.8960547333333333
10119780,1707028907,2024-02-04T06:41:47+00:00,9040,1405341,30000000,0.0468447
10119930,1707029207,2024-02-04T06:46:47+00:00,6752,477295,30000000,0.015909833333333335
10120080,1707029507,2024-02-04T06:51:47+00:00,4926,637591,30000000,0.021253033333333334
10120230,1707029807,2024-02-04T06:56:47+00:00,3813,2162430,30000000,0.072081
10120380,1707030107,2024-02-04T07:01:47+00:00,3194,1666254,30000000,0.0555418
10120530,1707030407,2024-02-04T07:06:47+00:00,2338,998672,30000000,0.033289066666666665
10120680,1707030707,2024-02-04T07:11:47+00:00,1769,1220304,30000000,0.0406768
10120830,1707031007,2024-02-04T07:16:47+00:00,1283,1282298,30000000,0.04274326666666667
10120980,1707031307,2024-02-04T07:21:47+00:00,991,1040176,30000000,0.03467253333333333
10121130,1707031607,2024-02-04T07:26:47+00:00,761,3030004,30000000,0.10100013333333334
10121280,1707031907,2024-02-04T07:31:47+00:00,608,1445606,30000000,0.04818686666666667
10121430,1707032207,2024-02-04T07:36:47+00:00,492,2917214,30000000,0.09724046666666666
10121580,1707032507,2024-02-04T07:41:47+00:00,399,2552516,30000000,0.08508386666666666
10121730,1707032807,2024-02-04T07:46:47+00:00,351,2783610,30000000,0.092787
10121880,1707033107,2024-02-04T07:51:47+00:00,370,6894095,30000000,0.22980316666666667
10122030,1707033407,2024-02-04T07:56:47+00:00,363,1194881,30000000,0.039829366666666664
10122180,1707033707,2024-02-04T08:01:47+00:00,382,2124797,30000000,0.07082656666666666
10122330,1707034007,2024-02-04T08:06:47+00:00,376,2691588,30000000,0.0897196
10122480,1707034307,2024-02-04T08:11:47+00:00,364,1822959,30000000,0.0607653
10122630,1707034607,2024-02-04T08:16:47+00:00,345,1760511,30000000,0.0586837
10122780,1707034907,2024-02-04T08:21:47+00:00,330,8334217,30000000,0.27780723333333335
10122930,1707035207,2024-02-04T08:26:47+00:00,316,2194050,30000000,0.073135
10123080,1707035507,2024-02-04T08:31:47+00:00,320,1958024,30000000,0.06526746666666666
10123230,1707035807,2024-02-04T08:36:47+00:00,321,2283974,30000000,0.07613246666666666
10123380,1707036107,2024-02-04T08:41:47+00:00,326,2590366,30000000,0.08634553333333334
10123530,1707036407,2024-02-04T08:46:47+00:00,329,1287884,30000000,0.042929466666666666
10123680,1707036707,2024-02-04T08:51:47+00:00,327,4103812,30000000,0.13679373333333333
10123830,1707037007,2024-02-04T08:56:47+00:00,348,1641728,30000000,0.05472426666666667
10123980,1707037307,2024-02-04T09:01:47+00:00,337,1087025,30000000,0.036234166666666665
10124130,1707037607,2024-02-04T09:06:47+00:00,324,868183,30000000,0.028939433333333334
10124280,1707037907,2024-02-04T09:11:47+00:00,315,1441007,30000000,0.048033566666666666
10124430,1707038207,2024-02-04T09:16:47+00:00,319,7742756,30000000,0.25809186666666667
10124580,1707038507,2024-02-04T09:21:47+00:00,322,1978411,30000000,0.06594703333333334
10124730,1707038807,2024-02-04T09:26:47+00:00,336,1106135,30000000,0.03687116666666666
10124880,1707039107,2024-02-04T09:31:47+00:00,354,6934096,30000000,0.23113653333333334
10125030,1707039407,2024-02-04T09:36:47+00:00,409,1561471,30000000,0.052049033333333335
10125180,1707039707,2024-02-04T09:41:47+00:00,369,2159321,30000000,0.07197736666666667
10125330,1707040007,2024-02-04T09:46:47+00:00,347,4275237,30000000,0.1425079
10125480,1707040307,2024-02-04T09:51:47+00:00,376,2735604,30000000,0.0911868
10125630,1707040607,2024-02-04T09:56:47+00:00,369,2671677,30000000,0.0890559
10125780,1707040907,2024-02-04T10:01:47+00:00,350,1947338,30000000,0.06491126666666666
10125930,1707041207,2024-02-04T10:06:47+00:00,329,2180076,30000000,0.0726692
10126080,1707041507,2024-02-04T10:11:47+00:00,323,8335774,30000000,0.27785913333333334
10126230,1707041807,2024-02-04T10:16:47+00:00,309,3132077,30000000,0.10440256666666667
10126380,1707042107,2024-02-04T10:21:47+00:00,304,3138603,30000000,0.1046201
10126530,1707042407,2024-02-04T10:26:47+00:00,301,1707951,30000000,0.0569317
10126680,1707042707,2024-02-04T10:31:47+00:00,311,2130044,30000000,0.07100146666666667
10126830,1707043007,2024-02-04T10:36:47+00:00,303,1763503,30000000,0.058783433333333336
10126980,1707043307,2024-02-04T10:41:47+00:00,305,648339,30000000,0.0216113
10127130,1707043607,2024-02-04T10:46:47+00:00,299,3234501,30000000,0.1078167
10127280,1707043907,2024-02-04T10:51:47+00:00,303,1867177,30000000,0.06223923333333333
10127430,1707044207,2024-02-04T10:56:47+00:00,294,1468726,30000000,0.04895753333333333
10127580,1707044507,2024-02-04T11:01:47+00:00,299,2809610,30000000,0.09365366666666666
10127730,1707044807,2024-02-04T11:06:47+00:00,304,1825503,30000000,0.0608501
10127880,1707045107,2024-02-04T11:11:47+00:00,308,1059282,30000000,0.0353094
10128030,1707045407,2024-02-04T11:16:47+00:00,324,2433504,30000000,0.0811168
10128180,1707045707,2024-02-04T11:21:47+00:00,309,3268099,30000000,0.10893663333333334
10128330,1707046007,2024-02-04T11:26:47+00:00,314,1781180,30000000,0.059372666666666664
10128480,1707046307,2024-02-04T11:31:47+00:00,327,1660855,30000000,0.05536183333333333
10128630,1707046607,2024-02-04T11:36:47+00:00,325,2063676,30000000,0.0687892
10128780,1707046907,2024-02-04T11:41:47+00:00,328,2168739,30000000,0.0722913
10128930,1707047207,2024-02-04T11:46:47+00:00,314,2256741,30000000,0.0752247
10129080,1707047507,2024-02-04T11:51:47+00:00,315,3015234,30000000,0.1005078
10129230,1707047807,2024-02-04T11:56:47+00:00,313,1550561,30000000,0.05168536666666667
10129380,1707048107,2024-02-04T12:01:47+00:00,312,1834616,30000000,0.06115386666666667
10129530,1707048407,2024-02-04T12:06:47+00:00,296,2308089,30000000,0.0769363
10129680,1707048707,2024-02-04T12:11:47+00:00,295,2211703,30000000,0.07372343333333334
10129830,1707049007,2024-02-04T12:16:47+00:00,301,2026997,30000000,0.06756656666666666
10129980,1707049307,2024-02-04T12:21:47+00:00,310,1971279,30000000,0.0657093
10130130,1707049607,2024-02-04T12:26:47+00:00,313,3027703,30000000,0.10092343333333334
10130280,1707049907,2024-02-04T12:31:47+00:00,316,1344443,30000000,0.044814766666666665
10130430,1707050207,2024-02-04T12:36:47+00:00,312,2151908,30000000,0.07173026666666667
10130580,1707050507,2024-02-04T12:41:47+00:00,320,2258069,30000000,0.07526896666666667
10130730,1707050807,2024-02-04T12:46:47+00:00,334,895180,30000000,0.029839333333333332
10130880,1707051107,2024-02-04T12:51:47+00:00,368,29618610,30000000,0.987287
10131030,1707051407,2024-02-04T12:56:47+00:00,349,1655078,30000000,0.05516926666666667
10131180,1707051707,2024-02-04T13:01:47+00:00,336,3186315,30000000,0.1062105
10131330,1707052007,2024-02-04T13:06:47+00:00,343,2590305,30000000,0.0863435
10131480,1707052307,2024-02-04T13:11:47+00:00,386,22868983,30000000,0.7622994333333334
10131630,1707052607,2024-02-04T13:16:47+00:00,382,22899945,30000000,0.7633315
10131780,1707052907,2024-02-04T13:21:47+00:00,371,12684829,30000000,0.42282763333333334
10131930,1707053207,2024-02-04T13:26:47+00:00,347,1935959,30000000,0.06453196666666666
10132080,1707053507,2024-02-04T13:31:47+00:00,353,17588906,30000000,0.5862968666666667
10132230,1707053807,2024-02-04T13:36:47+00:00,331,2198361,30000000,0.0732787
10132380,1707054107,2024-02-04T13:41:47+00:00,331,21573868,30000000,0.7191289333333334
10132530,1707054407,2024-02-04T13:46:47+00:00,332,11540997,30000000,0.3846999
10132680,1707054707,2024-02-04T13:51:47+00:00,330,22678414,30000000,0.7559471333333333
10132830,1707055007,2024-02-04T13:56:47+00:00,330,1774613,30000000,0.05915376666666667
10132980,1707055307,2024-02-04T14:01:47+00:00,340,1374289,30000000,0.045809633333333336
10133130,1707055607,2024-02-04T14:06:47+00:00,320,2357122,30000000,0.07857073333333334
10133280,1707055907,2024-02-04T14:11:47+00:00,332,2215119,30000000,0.0738373
10133430,1707056207,2024-02-04T14:16:47+00:00,329,1091101,30000000,0.036370033333333336
10133580,1707056507,2024-02-04T14:21:47+00:00,318,3266650,30000000,0.10888833333333334
10133730,1707056807,2024-02-04T14:26:47+00:00,314,1456735,30000000,0.048557833333333335
10133880,1707057107,2024-02-04T14:31:47+00:00,322,3068827,30000000,0.10229423333333333
10134030,1707057407,2024-02-04T14:36:47+00:00,317,2682594,30000000,0.0894198
10134180,1707057707,2024-02-04T14:41:47+00:00,341,17377184,30000000,0.5792394666666667
10134330,1707058007,2024-02-04T14:46:47+00:00,325,1211860,30000000,0.04039533333333333
10134480,1707058307,2024-02-04T14:51:47+00:00,348,1328535,30000000,0.0442845
10134630,1707058607,2024-02-04T14:56:47+00:00,320,1440658,30000000,0.048021933333333336
10134780,1707058907,2024-02-04T15:01:47+00:00,328,1734429,30000000,0.0578143
10134930,1707059207,2024-02-04T15:06:47+00:00,323,2710490,30000000,0.09034966666666666
10135080,1707059507,2024-02-04T15:11:47+00:00,319,2321217,30000000,0.0773739
10135230,1707059807,2024-02-04T15:16:47+00:00,314,2564460,30000000,0.085482
10135380,1707060107,2024-02-04T15:21:47+00:00,317,1731354,30000000,0.0577118
10135530,1707060407,2024-02-04T15:26:47+00:00,328,2017585,30000000,0.06725283333333333
10135680,1707060707,2024-02-04T15:31:47+00:00,324,2386698,30000000,0.0795566
10135830,1707061007,2024-02-04T15:36:47+00:00,310,1671426,30000000,0.0557142
10135980,1707061307,2024-02-04T15:41:47+00:00,309,1860758,30000000,0.06202526666666667
10136130,1707061607,2024-02-04T15:46:47+00:00,308,2527598,30000000,0.08425326666666667
10136280,1707061907,2024-02-04T15:51:47+00:00,309,2378107,30000000,0.07927023333333333
10136430,1707062207,2024-02-04T15:56:47+00:00,304,928274,30000000,0.030942466666666668
10136580,1707062507,2024-02-04T16:01:47+00:00,303,561134,30000000,0.018704466666666666
10136730,1707062807,2024-02-04T16:06:47+00:00,290,2730701,30000000,0.09102336666666666
10136880,1707063107,2024-02-04T16:11:47+00:00,289,1826686,30000000,0.060889533333333336
10137030,1707063407,2024-02-04T16:16:47+00:00,287,1717803,30000000,0.0572601
10137180,1707063707,2024-02-04T16:21:47+00:00,288,1141441,30000000,0.038048033333333335
10137330,1707064007,2024-02-04T16:26:47+00:00,288,1035339,30000000,0.0345113
10137480,1707064307,2024-02-04T16:31:47+00:00,296,2333860,30000000,0.07779533333333333
10137630,1707064607,2024-02-04T16:36:47+00:00,286,2634721,30000000,0.08782403333333333
10137780,1707064907,2024-02-04T16:41:47+00:00,288,1649407,30000000,0.054980233333333337
10137930,1707065207,2024-02-04T16:46:47+00:00,299,2555559,30000000,0.0851853
10138080,1707065507,2024-02-04T16:51:47+00:00,318,1460915,30000000,0.048697166666666666
10138230,1707065807,2024-02-04T16:56:47+00:00,334,2080242,30000000,0.0693414
10138380,1707066107,2024-02-04T17:01:47+00:00,339,1699570,30000000,0.05665233333333333
10138530,1707066407,2024-02-04T17:06:47+00:00,320,1889750,30000000,0.06299166666666667
10138680,1707066707,2024-02-04T17:11:47+00:00,305,4106695,30000000,0.13688983333333332
10138830,1707067007,2024-02-04T17:16:47+00:00,301,1636783,30000000,0.05455943333333333
10138980,1707067307,2024-02-04T17:21:47+00:00,321,1432244,30000000,0.04774146666666667
10139130,1707067607,2024-02-04T17:26:47+00:00,321,2675531,30000000,0.08918436666666667
10139280,1707067907,2024-02-04T17:31:47+00:00,307,2006162,30000000,0.06687206666666666
10139430,1707068207,2024-02-04T17:36:47+00:00,303,1773707,30000000,0.05912356666666667
10139580,1707068507,2024-02-04T17:41:47+00:00,300,2428518,30000000,0.0809506
10139730,1707068807,2024-02-04T17:46:47+00:00,302,1387458,30000000,0.0462486
10139880,1707069107,2024-02-04T17:51:47+00:00,298,1608472,30000000,0.05361573333333333
10140030,1707069407,2024-02-04T17:56:47+00:00,335,1618648,30000000,0.05395493333333334
10140180,1707069707,2024-02-04T18:01:47+00:00,348,585330,30000000,0.019511
10140330,1707070007,2024-02-04T18:06:47+00:00,321,638341,30000000,0.021278033333333335
10140480,1707070307,2024-02-04T18:11:47+00:00,295,1862437,30000000,0.06208123333333333
10140630,1707070607,2024-02-04T18:16:47+00:00,307,1350700,30000000,0.04502333333333333
10140780,1707070907,2024-02-04T18:21:47+00:00,312,2624946,30000000,0.0874982
10140930,1707071207,2024-02-04T18:26:47+00:00,421,1200346,30000000,0.040011533333333335
10141080,1707071507,2024-02-04T18:31:47+00:00,431,1413488,30000000,0.04711626666666666
10141230,1707071807,2024-02-04T18:36:47+00:00,431,2682646,30000000,0.08942153333333333
10141380,1707072107,2024-02-04T18:41:47+00:00,410,2820155,30000000,0.09400516666666667
10141530,1707072407,2024-02-04T18:46:47+00:00,373,1257033,30000000,0.0419011
10141680,1707072707,2024-02-04T18:51:47+00:00,346,2534253,30000000,0.0844751
10141830,1707073007,2024-02-04T18:56:47+00:00,358,2773395,30000000,0.0924465
10141980,1707073307,2024-02-04T19:01:47+00:00,328,2671882,30000000,0.08906273333333334
10142130,1707073607,2024-02-04T19:06:47+00:00,328,618681,30000000,0.0206227
10142280,1707073907,2024-02-04T19:11:47+00:00,413,757139,30000000,0.025237966666666667
10142430,1707074207,2024-02-04T19:16:47+00:00,384,2233984,30000000,0.07446613333333334
10142580,1707074507,2024-02-04T19:21:47+00:00,327,1605484,30000000,0.053516133333333334
10142730,1707074807,2024-02-04T19:26:47+00:00,310,1645840,30000000,0.05486133333333333
10142880,1707075107,2024-02-04T19:31:47+00:00,300,2300819,30000000,0.07669396666666667
10143030,1707075407,2024-02-04T19:36:47+00:00,295,1167064,30000000,0.03890213333333333
10143180,1707075707,2024-02-04T19:41:47+00:00,288,1348579,30000000,0.04495263333333333
10143330,1707076007,2024-02-04T19:46:47+00:00,291,2275194,30000000,0.0758398
10143480,1707076307,2024-02-04T19:51:47+00:00,287,1583207,30000000,0.05277356666666667
10143630,1707076607,2024-02-04T19:56:47+00:00,280,1889644,30000000,0.06298813333333333
10143780,1707076907,2024-02-04T20:01:47+00:00,285,1729063,30000000,0.05763543333333333
10143930,1707077207,2024-02-04T20:06:47+00:00,294,2461363,30000000,0.08204543333333333
10144080,1707077507,2024-02-04T20:11:47+00:00,289,1829982,30000000,0.0609994
10144230,1707077807,2024-02-04T20:16:47+00:00,349,7686440,30000000,0.25621466666666665
10144380,1707078107,2024-02-04T20:21:47+00:00,379,1694852,30000000,0.05649506666666667
10144530,1707078407,2024-02-04T20:26:47+00:00,341,2094883,30000000,0.06982943333333333
10144680,1707078707,2024-02-04T20:31:47+00:00,328,686490,30000000,0.022883
10144830,1707079007,2024-02-04T20:36:47+00:00,362,2207084,30000000,0.07356946666666667
10144980,1707079307,2024-02-04T20:41:47+00:00,330,1252673,30000000,0.041755766666666666
10145130,1707079607,2024-02-04T20:46:47+00:00,298,384666,30000000,0.0128222
10145280,1707079907,2024-02-04T20:51:47+00:00,313,11891603,30000000,0.39638676666666667
10145430,1707080207,2024-02-04T20:56:47+00:00,471,1043818,30000000,0.03479393333333333
10145580,1707080507,2024-02-04T21:01:47+00:00,392,1422237,30000000,0.0474079
10145730,1707080807,2024-02-04T21:06:47+00:00,373,1489797,30000000,0.0496599
10145880,1707081107,2024-02-04T21:11:47+00:00,333,1067969,30000000,0.03559896666666667
10146030,1707081407,2024-02-04T21:16:47+00:00,333,1037057,30000000,0.03456856666666667
10146180,1707081707,2024-02-04T21:21:47+00:00,336,3274198,30000000,0.10913993333333333
10146330,1707082007,2024-02-04T21:26:47+00:00,346,22789362,30000000,0.7596454
10146480,1707082307,2024-02-04T21:31:47+00:00,338,949337,30000000,0.031644566666666665
10146630,1707082607,2024-02-04T21:36:47+00:00,340,3360498,30000000,0.1120166
10146780,1707082907,2024-02-04T21:41:47+00:00,325,1922497,30000000,0.06408323333333334
10146930,1707083207,2024-02-04T21:46:47+00:00,302,1400554,30000000,0.04668513333333333
10147080,1707083507,2024-02-04T21:51:47+00:00,306,1080105,30000000,0.0360035
10147230,1707083807,2024-02-04T21:56:47+00:00,300,8786092,30000000,0.2928697333333333
10147380,1707084107,2024-02-04T22:01:47+00:00,286,7716994,30000000,0.2572331333333333
10147530,1707084407,2024-02-04T22:06:47+00:00,289,19347959,30000000,0.6449319666666666
10147680,1707084707,2024-02-04T22:11:47+00:00,301,799366,30000000,0.026645533333333332
10147830,1707085007,2024-02-04T22:16:47+00:00,313,1219873,30000000,0.04066243333333333
10147980,1707085307,2024-02-04T22:21:47+00:00,295,1250869,30000000,0.041695633333333336
10148130,1707085607,2024-02-04T22:26:47+00:00,328,372854,30000000,0.012428466666666667
10148280,1707085907,2024-02-04T22:31:47+00:00,296,2121926,30000000,0.07073086666666667
10148430,1707086207,2024-02-04T22:36:47+00:00,283,566871,30000000,0.0188957
10148580,1707086507,2024-02-04T22:41:47+00:00,302,465568,30000000,0.015518933333333334
10148730,1707086807,2024-02-04T22:46:47+00:00,315,820421,30000000,0.027347366666666668
10148880,1707087107,2024-02-04T22:51:47+00:00,296,2490381,30000000,0.0830127
10149030,1707087407,2024-02-04T22:56:47+00:00,287,942164,30000000,0.031405466666666666
10149180,1707087707,2024-02-04T23:01:47+00:00,292,1202228,30000000,0.040074266666666664
10149330,1707088007,2024-02-04T23:06:47+00:00,286,856346,30000000,0.02854486666666667
10149480,1707088307,2024-02-04T23:11:47+00:00,281,661018,30000000,0.022033933333333332
10149630,1707088607,2024-02-04T23:16:47+00:00,273,1351123,30000000,0.045037433333333335
10149780,1707088907,2024-02-04T23:21:47+00:00,277,1055701,30000000,0.035190033333333336
10149930,1707089207,2024-02-04T23:26:47+00:00,277,2574307,30000000,0.08581023333333333
10150080,1707089507,2024-02-04T23:31:47+00:00,272,1135852,30000000,0.037861733333333335
10150230,1707089807,2024-02-04T23:36:47+00:00,281,1048042,30000000,0.034934733333333336
10150380,1707090107,2024-02-04T23:41:47+00:00,278,585836,30000000,0.019527866666666668
10150530,1707090407,2024-02-04T23:46:47+00:00,277,1751070,30000000,0.058369
10150680,1707090707,2024-02-04T23:51:47+00:00,280,955872,30000000,0.0318624
10150830,1707091007,2024-02-04T23:56:47+00:00,285,2004255,30000000,0.0668085
10150980,1707091307,2024-02-05T00:01:47+00:00,283,1817344,30000000,0.06057813333333333
10151130,1707091607,2024-02-05T00:06:47+00:00,279,970928,30000000,0.03236426666666667
10151280,1707091907,2024-02-05T00:11:47+00:00,272,1349435,30000000,0.04498116666666667
10151430,1707092207,2024-02-05T00:16:47+00:00,283,587367,30000000,0.0195789
10151580,1707092507,2024-02-05T00:21:47+00:00,292,820306,30000000,0.027343533333333333
10151730,1707092807,2024-02-05T00:26:47+00:00,289,906883,30000000,0.030229433333333333
10151880,1707093107,2024-02-05T00:31:47+00:00,280,15732552,30000000,0.5244184
10152030,1707093407,2024-02-05T00:36:47+00:00,296,23453445,30000000,0.7817815
10152180,1707093707,2024-02-05T00:41:47+00:00,289,726057,30000000,0.0242019
10152330,1707094007,2024-02-05T00:46:47+00:00,281,440057,30000000,0.014668566666666667
10152480,1707094307,2024-02-05T00:51:47+00:00,274,2092714,30000000,0.06975713333333333
10152630,1707094607,2024-02-05T00:56:47+00:00,281,3481507,30000000,0.11605023333333334
10152780,1707094907,2024-02-05T01:01:47+00:00,284,1275010,30000000,0.042500333333333334
10152930,1707095207,2024-02-05T01:06:47+00:00,272,1027652,30000000,0.03425506666666667
10153080,1707095507,2024-02-05T01:11:47+00:00,309,2254309,30000000,0.07514363333333333
10153230,1707095807,2024-02-05T01:16:47+00:00,301,1461054,30000000,0.0487018
10153380,1707096107,2024-02-05T01:21:47+00:00,283,798934,30000000,0.026631133333333334
10153530,1707096407,2024-02-05T01:26:47+00:00,271,1179826,30000000,0.03932753333333333
10153680,1707096707,2024-02-05T01:31:47+00:00,275,2015135,30000000,0.06717116666666667
10153830,1707097007,2024-02-05T01:36:47+00:00,273,445175,30000000,0.014839166666666667
10153980,1707097307,2024-02-05T01:41:47+00:00,272,975820,30000000,0.03252733333333333
10154130,1707097607,2024-02-05T01:46:47+00:00,271,1750594,30000000,0.058353133333333335
10154280,1707097907,2024-02-05T01:51:47+00:00,267,1486256,30000000,0.04954186666666666
10154430,1707098207,2024-02-05T01:56:47+00:00,274,392875,30000000,0.013095833333333333
10154580,1707098507,2024-02-05T02:01:47+00:00,285,595077,30000000,0.0198359
10154730,1707098807,2024-02-05T02:06:47+00:00,303,1126866,30000000,0.0375622
10154880,1707099107,2024-02-05T02:11:47+00:00,291,1219364,30000000,0.040645466666666664
10155030,1707099407,2024-02-05T02:16:47+00:00,282,509504,30000000,0.016983466666666665
10155180,1707099707,2024-02-05T02:21:47+00:00,280,1534575,30000000,0.0511525
10155330,1707100007,2024-02-05T02:26:47+00:00,280,665940,30000000,0.022198
10155480,1707100307,2024-02-05T02:31:47+00:00,278,745742,30000000,0.024858066666666668
10155630,1707100607,2024-02-05T02:36:47+00:00,277,1205786,30000000,0.04019286666666667
10155780,1707100907,2024-02-05T02:41:47+00:00,272,1012541,30000000,0.033751366666666664
10155930,1707101207,2024-02-05T02:46:47+00:00,276,744245,30000000,0.024808166666666666
10156080,1707101507,2024-02-05T02:51:47+00:00,268,1306247,30000000,0.04354156666666667
10156230,1707101807,2024-02-05T02:56:47+00:00,272,2089232,30000000,0.06964106666666667
10156380,1707102107,2024-02-05T03:01:47+00:00,275,3294763,30000000,0.10982543333333333
10156530,1707102407,2024-02-05T03:06:47+00:00,280,1101968,30000000,0.036732266666666666
10156680,1707102707,2024-02-05T03:11:47+00:00,282,1624688,30000000,0.05415626666666667
10156830,1707103007,2024-02-05T03:16:47+00:00,282,2056669,30000000,0.06855563333333334
10156980,1707103307,2024-02-05T03:21:47+00:00,288,1544455,30000000,0.05148183333333333
10157130,1707103607,2024-02-05T03:26:47+00:00,283,1898452,30000000,0.06328173333333334
10157280,1707103907,2024-02-05T03:31:47+00:00,279,1256298,30000000,0.0418766
10157430,1707104207,2024-02-05T03:36:47+00:00,279,1458910,30000000,0.04863033333333333
