block_number,timestamp_unix,timestamp_utc,base_fee_per_gas_wei,gas_used,gas_limit,gas_used_ratio
2039152,1707008890,2024-02-04T01:08:10+00:00,7,1334247,61000000,0.02187290163934426
2039227,1707009190,2024-02-04T01:13:10+00:00,7,445147,61000000,0.007297491803278689
2039302,1707009490,2024-02-04T01:18:10+00:00,7,576951,61000000,0.009458213114754099
2039377,1707009790,2024-02-04T01:23:10+00:00,7,412656,61000000,0.0067648524590163935
2039452,1707010090,2024-02-04T01:28:10+00:00,7,495796,61000000,0.008127803278688525
2039527,1707010390,2024-02-04T01:33:10+00:00,7,1335214,61000000,0.021888754098360656
2039602,1707010690,2024-02-04T01:38:10+00:00,7,414112,61000000,0.00678872131147541
2039677,1707010990,2024-02-04T01:43:10+00:00,7,375435,61000000,0.006154672131147541
2039752,1707011290,2024-02-04T01:48:10+00:00,7,987772,61000000,0.01619298360655738
2039827,1707011590,2024-02-04T01:53:10+00:00,7,1209868,61000000,0.019833901639344263
2039902,1707011891,2024-02-04T01:58:11+00:00,7,593663,61000000,0.009732180327868852
2039977,1707012191,2024-02-04T02:03:11+00:00,7,288082,61000000,0.004722655737704918
2040052,1707012491,2024-02-04T02:08:11+00:00,7,725871,61000000,0.011899524590163935
2040127,1707012791,2024-02-04T02:13:11+00:00,7,415390,61000000,0.006809672131147541
2040202,1707013091,2024-02-04T02:18:11+00:00,7,693266,61000000,0.011365016393442623
2040277,1707013391,2024-02-04T02:23:11+00:00,7,1342867,61000000,0.0220142131147541
2040352,1707013691,2024-02-04T02:28:11+00:00,7,768233,61000000,0.012593983606557377
2040427,1707013991,2024-02-04T02:33:11+00:00,7,716437,61000000,0.011744868852459017
2040502,1707014291,2024-02-04T02:38:11+00:00,7,559266,61000000,0.009168295081967212
2040577,1707014591,2024-02-04T02:43:11+00:00,7,882262,61000000,0.014463311475409836
2040652,1707014891,2024-02-04T02:48:11+00:00,7,637854,61000000,0.010456622950819672
2040727,1707015191,2024-02-04T02:53:11+00:00,7,1576450,61000000,0.02584344262295082
2040802,1707015491,2024-02-04T02:58:11+00:00,7,846549,61000000,0.013877852459016394
2040877,1707015791,2024-02-04T03:03:11+00:00,7,992034,61000000,0.016262852459016392
2040952,1707016091,2024-02-04T03:08:11+00:00,7,1463495,61000000,0.02399172131147541
2041027,1707016391,2024-02-04T03:13:11+00:00,7,393207,61000000,0.006446016393442623
2041102,1707016691,2024-02-04T03:18:11+00:00,7,724684,61000000,0.011880065573770492
2041177,1707016991,2024-02-04T03:23:11+00:00,7,979272,61000000,0.016053639344262294
2041252,1707017291,2024-02-04T03:28:11+00:00,7,999955,61000000,0.016392704918032786
2041327,1707017591,2024-02-04T03:33:11+00:00,7,1034821,61000000,0.01696427868852459
2041402,1707017891,2024-02-04T03:38:11+00:00,7,446602,61000000,0.007321344262295082
2041477,1707018191,2024-02-04T03:43:11+00:00,7,1049927,61000000,0.017211918032786884
2041552,1707018491,2024-02-04T03:48:11+00:00,7,677292,61000000,0.011103147540983606
2041627,1707018791,2024-02-04T03:53:11+00:00,7,1059027,61000000,0.017361098360655736
2041702,1707019091,2024-02-04T03:58:11+00:00,7,513077,61000000,0.008411098360655738
2041777,1707019391,2024-02-04T04:03:11+00:00,7,948317,61000000,0.015546180327868853
2041852,1707019691,2024-02-04T04:08:11+00:00,7,688004,61000000,0.011278754098360655
2041927,1707019991,2024-02-04T04:13:11+00:00,7,2854207,61000000,0.04679027868852459
2042002,1707020291,2024-02-04T04:18:11+00:00,7,712127,61000000,0.011674213114754098
2042077,1707020592,2024-02-04T04:23:12+00:00,7,229202,61000000,0.0037574098360655737
2042152,1707020892,2024-02-04T04:28:12+00:00,7,814347,61000000,0.013349950819672132
2042227,1707021192,2024-02-04T04:33:12+00:00,7,1437746,61000000,0.02356960655737705
2042302,1707021492,2024-02-04T04:38:12+00:00,7,626145,61000000,0.010264672131147541
2042377,1707021792,2024-02-04T04:43:12+00:00,7,224144,61000000,0.0036744918032786886
2042452,1707022092,2024-02-04T04:48:12+00:00,7,655743,61000000,0.01074988524590164
2042527,1707022392,2024-02-04T04:53:12+00:00,7,965282,61000000,0.015824295081967213
2042602,1707022692,2024-02-04T04:58:12+00:00,7,402168,61000000,0.006592918032786885
2042677,1707022992,2024-02-04T05:03:12+00:00,7,393570,61000000,0.0064519672131147544
2042752,1707023292,2024-02-04T05:08:12+00:00,7,1131578,61000000,0.018550459016393444
2042827,1707023592,2024-02-04T05:13:12+00:00,7,980481,61000000,0.016073459016393444
2042902,1707023892,2024-02-04T05:18:12+00:00,7,688436,61000000,0.01128583606557377
2042977,1707024192,2024-02-04T05:23:12+00:00,7,793168,61000000,0.013002754098360656
2043052,1707024492,2024-02-04T05:28:12+00:00,7,1420840,61000000,0.023292459016393444
2043127,1707024792,2024-02-04T05:33:12+00:00,7,1780075,61000000,0.02918155737704918
2043202,1707025092,2024-02-04T05:38:12+00:00,7,799099,61000000,0.013099983606557376
2043277,1707025392,2024-02-04T05:43:12+00:00,7,1281840,61000000,0.02101377049180328
2043352,1707025692,2024-02-04T05:48:12+00:00,7,1000365,61000000,0.016399426229508195
2043427,1707025992,2024-02-04T05:53:12+00:00,7,393335,61000000,0.006448114754098361
2043502,1707026292,2024-02-04T05:58:12+00:00,7,1585389,61000000,0.02598998360655738
2043577,1707026592,2024-02-04T06:03:12+00:00,7,579975,61000000,0.009507786885245902
2043652,1707026892,2024-02-04T06:08:12+00:00,7,635387,61000000,0.010416180327868852
2043727,1707027192,2024-02-04T06:13:12+00:00,7,1443501,61000000,0.023663950819672132
2043802,1707027492,2024-02-04T06:18:12+00:00,7,1039625,61000000,0.017043032786885248
2043877,1707027792,2024-02-04T06:23:12+00:00,7,692971,61000000,0.011360180327868853
2043952,1707028092,2024-02-04T06:28:12+00:00,7,1607317,61000000,0.026349459016393444
2044027,1707028392,2024-02-04T06:33:12+00:00,7,1480049,61000000,0.024263098360655738
2044102,1707028692,2024-02-04T06:38:12+00:00,7,7178961,61000000,0.11768788524590164
2044177,1707028992,2024-02-04T06:43:12+00:00,7,1408882,61000000,0.023096426229508197
2044252,1707029292,2024-02-04T06:48:12+00:00,7,629440,61000000,0.010318688524590164
2044327,1707029592,2024-02-04T06:53:12+00:00,7,1321405,61000000,0.021662377049180326
2044402,1707029892,2024-02-04T06:58:12+00:00,7,2000103,61000000,0.032788573770491804
2044477,1707030192,2024-02-04T07:03:12+00:00,7,863209,61000000,0.014150967213114754
2044552,1707030492,2024-02-04T07:08:12+00:00,7,826157,61000000,0.01354355737704918
2044627,1707030792,2024-02-04T07:13:12+00:00,7,2555197,61000000,0.04188847540983606
2044702,1707031092,2024-02-04T07:18:12+00:00,7,1305974,61000000,0.021409409836065575
2044777,1707031392,2024-02-04T07:23:12+00:00,7,992769,61000000,0.016274901639344263
2044852,1707031692,2024-02-04T07:28:12+00:00,7,1085690,61000000,0.017798196721311475
2044927,1707031992,2024-02-04T07:33:12+00:00,7,930068,61000000,0.015247016393442623
2045002,1707032292,2024-02-04T07:38:12+00:00,7,1649335,61000000,0.02703827868852459
2045077,1707032592,2024-02-04T07:43:12+00:00,7,1375662,61000000,0.02255183606557377
2045152,1707032892,2024-02-04T07:48:12+00:00,7,1205217,61000000,0.019757655737704917
2045227,1707033192,2024-02-04T07:53:12+00:00,7,2254478,61000000,0.03695865573770492
2045302,1707033492,2024-02-04T07:58:12+00:00,7,1223235,61000000,0.020053032786885246
2045377,1707033792,2024-02-04T08:03:12+00:00,7,1620200,61000000,0.026560655737704917
2045452,1707034092,2024-02-04T08:08:12+00:00,7,2007127,61000000,0.03290372131147541
2045527,1707034392,2024-02-04T08:13:12+00:00,7,1361056,61000000,0.022312393442622952
2045602,1707034692,2024-02-04T08:18:12+00:00,7,719822,61000000,0.011800360655737705
2045677,1707034992,2024-02-04T08:23:12+00:00,7,1788323,61000000,0.029316770491803278
2045752,1707035292,2024-02-04T08:28:12+00:00,7,930324,61000000,0.015251213114754098
2045827,1707035592,2024-02-04T08:33:12+00:00,7,1964461,61000000,0.03220427868852459
2045902,1707035892,2024-02-04T08:38:12+00:00,7,1511229,61000000,0.024774245901639343
2045977,1707036192,2024-02-04T08:43:12+00:00,7,755948,61000000,0.012392590163934427
2046052,1707036492,2024-02-04T08:48:12+00:00,7,1433785,61000000,0.02350467213114754
2046127,1707036792,2024-02-04T08:53:12+00:00,7,731163,61000000,0.011986278688524591
2046202,1707037092,2024-02-04T08:58:12+00:00,7,1245847,61000000,0.02042372131147541
2046277,1707037392,2024-02-04T09:03:12+00:00,7,1470765,61000000,0.024110901639344262
2046352,1707037692,2024-02-04T09:08:12+00:00,7,13357864,61000000,0.21898137704918033
2046427,1707037992,2024-02-04T09:13:12+00:00,7,1205347,61000000,0.019759786885245902
2046502,1707038292,2024-02-04T09:18:12+00:00,7,1163941,61000000,0.019081
2046577,1707038592,2024-02-04T09:23:12+00:00,7,1045293,61000000,0.017135950819672133
2046652,1707038892,2024-02-04T09:28:12+00:00,7,1256326,61000000,0.02059550819672131
2046727,1707039192,2024-02-04T09:33:12+00:00,7,1366809,61000000,0.022406704918032788
2046802,1707039492,2024-02-04T09:38:12+00:00,7,1371556,61000000,0.022484524590163934
2046877,1707039792,2024-02-04T09:43:12+00:00,7,1052183,61000000,0.017248901639344262
2046952,1707040092,2024-02-04T09:48:12+00:00,7,1946566,61000000,0.03191091803278689
2047027,1707040392,2024-02-04T09:53:12+00:00,7,916149,61000000,0.015018836065573771
2047102,1707040692,2024-02-04T09:58:12+00:00,7,720218,61000000,0.011806852459016394
2047177,1707040992,2024-02-04T10:03:12+00:00,7,2398048,61000000,0.039312262295081966
2047252,1707041292,2024-02-04T10:08:12+00:00,7,1105452,61000000,0.01812216393442623
2047327,1707041592,2024-02-04T10:13:12+00:00,7,912547,61000000,0.014959786885245902
2047402,1707041892,2024-02-04T10:18:12+00:00,7,1195506,61000000,0.019598459016393444
2047477,1707042192,2024-02-04T10:23:12+00:00,7,800494,61000000,0.013122852459016393
2047552,1707042492,2024-02-04T10:28:12+00:00,7,823494,61000000,0.013499901639344261
2047627,1707042792,2024-02-04T10:33:12+00:00,7,647117,61000000,0.010608475409836065
2047702,1707043092,2024-02-04T10:38:12+00:00,7,1456118,61000000,0.023870786885245902
2047777,1707043392,2024-02-04T10:43:12+00:00,7,896107,61000000,0.01469027868852459
2047852,1707043692,2024-02-04T10:48:12+00:00,7,1391150,61000000,0.022805737704918033
2047927,1707043992,2024-02-04T10:53:12+00:00,7,594068,61000000,0.009738819672131147
2048002,1707044292,2024-02-04T10:58:12+00:00,7,927612,61000000,0.015206754098360656
2048077,1707044592,2024-02-04T11:03:12+00:00,7,318116,61000000,0.005215016393442623
2048152,1707044892,2024-02-04T11:08:12+00:00,7,897055,61000000,0.014705819672131148
2048227,1707045192,2024-02-04T11:13:12+00:00,7,1868682,61000000,0.030634131147540985
2048302,1707045492,2024-02-04T11:18:12+00:00,7,1216274,61000000,0.019938918032786884
2048377,1707045792,2024-02-04T11:23:12+00:00,7,1527296,61000000,0.025037639344262296
2048452,1707046092,2024-02-04T11:28:12+00:00,7,659771,61000000,0.010815918032786885
2048527,1707046392,2024-02-04T11:33:12+00:00,7,759770,61000000,0.012455245901639345
2048602,1707046692,2024-02-04T11:38:12+00:00,7,1418917,61000000,0.023260934426229507
2048677,1707046992,2024-02-04T11:43:12+00:00,7,1509084,61000000,0.024739081967213115
2048752,1707047292,2024-02-04T11:48:12+00:00,7,812059,61000000,0.01331244262295082
2048827,1707047592,2024-02-04T11:53:12+00:00,7,495574,61000000,0.00812416393442623
2048902,1707047892,2024-02-04T11:58:12+00:00,7,485340,61000000,0.007956393442622951
2048977,1707048192,2024-02-04T12:03:12+00:00,7,534147,61000000,0.00875650819672131
2049052,1707048492,2024-02-04T12:08:12+00:00,7,735503,61000000,0.012057426229508197
2049127,1707048792,2024-02-04T12:13:12+00:00,7,354604,61000000,0.005813180327868852
2049202,1707049092,2024-02-04T12:18:12+00:00,7,873479,61000000,0.014319327868852458
2049277,1707049392,2024-02-04T12:23:12+00:00,7,626764,61000000,0.010274819672131147
2049352,1707049692,2024-02-04T12:28:12+00:00,7,617094,61000000,0.010116295081967213
2049427,1707049992,2024-02-04T12:33:12+00:00,7,680592,61000000,0.011157245901639344
2049502,1707050292,2024-02-04T12:38:12+00:00,7,7125145,61000000,0.11680565573770492
2049577,1707050592,2024-02-04T12:43:12+00:00,7,527816,61000000,0.00865272131147541
2049652,1707050892,2024-02-04T12:48:12+00:00,7,977490,61000000,0.016024426229508195
2049727,1707051192,2024-02-04T12:53:12+00:00,7,353159,61000000,0.005789491803278688
2049802,1707051492,2024-02-04T12:58:12+00:00,7,1650926,61000000,0.027064360655737706
2049877,1707051792,2024-02-04T13:03:12+00:00,7,1028946,61000000,0.016867967213114753
2049952,1707052092,2024-02-04T13:08:12+00:00,7,437217,61000000,0.007167491803278688
2050027,1707052392,2024-02-04T13:13:12+00:00,7,747324,61000000,0.012251213114754099
2050102,1707052692,2024-02-04T13:18:12+00:00,7,685884,61000000,0.011244
2050177,1707052992,2024-02-04T13:23:12+00:00,7,934397,61000000,0.015317983606557378
2050252,1707053292,2024-02-04T13:28:12+00:00,7,1085950,61000000,0.017802459016393442
2050327,1707053592,2024-02-04T13:33:12+00:00,7,1633610,61000000,0.02678049180327869
2050402,1707053892,2024-02-04T13:38:12+00:00,7,541538,61000000,0.00887767213114754
2050477,1707054192,2024-02-04T13:43:12+00:00,7,683430,61000000,0.011203770491803279
2050552,1707054492,2024-02-04T13:48:12+00:00,7,784828,61000000,0.012866032786885246
2050627,1707054792,2024-02-04T13:53:12+00:00,7,853299,61000000,0.013988508196721311
2050702,1707055092,2024-02-04T13:58:12+00:00,7,674906,61000000,0.011064032786885246
2050777,1707055392,2024-02-04T14:03:12+00:00,7,1375363,61000000,0.022546934426229508
2050852,1707055692,2024-02-04T14:08:12+00:00,7,176468,61000000,0.002892918032786885
2050927,1707055992,2024-02-04T14:13:12+00:00,7,1178229,61000000,0.01931522950819672
2051002,1707056292,2024-02-04T14:18:12+00:00,7,550672,61000000,0.009027409836065575
2051077,1707056592,2024-02-04T14:23:12+00:00,7,799366,61000000,0.013104360655737704
2051152,1707056892,2024-02-04T14:28:12+00:00,7,1394988,61000000,0.02286865573770492
2051227,1707057192,2024-02-04T14:33:12+00:00,7,714749,61000000,0.011717196721311475
2051302,1707057492,2024-02-04T14:38:12+00:00,7,978100,61000000,0.016034426229508198
2051377,1707057792,2024-02-04T14:43:12+00:00,7,818956,61000000,0.013425508196721312
2051452,1707058092,2024-02-04T14:48:12+00:00,7,1220540,61000000,0.020008852459016395
2051527,1707058392,2024-02-04T14:53:12+00:00,7,1268312,61000000,0.020792
2051602,1707058692,2024-02-04T14:58:12+00:00,7,13851270,61000000,0.22707
2051677,1707058992,2024-02-04T15:03:12+00:00,7,1794867,61000000,0.029424049180327868
2051752,1707059292,2024-02-04T15:08:12+00:00,7,690761,61000000,0.011323950819672132
2051827,1707059592,2024-02-04T15:13:12+00:00,7,989566,61000000,0.01622239344262295
2051902,1707059892,2024-02-04T15:18:12+00:00,7,848449,61000000,0.013909
2051977,1707060192,2024-02-04T15:23:12+00:00,7,966977,61000000,0.015852081967213116
2052052,1707060492,2024-02-04T15:28:12+00:00,7,1028063,61000000,0.01685349180327869
2052127,1707060792,2024-02-04T15:33:12+00:00,7,1400429,61000000,0.022957852459016395
2052202,1707061092,2024-02-04T15:38:12+00:00,7,1718226,61000000,0.028167639344262294
2052277,1707061392,2024-02-04T15:43:12+00:00,7,1450360,61000000,0.023776393442622952
2052352,1707061692,2024-02-04T15:48:12+00:00,7,1671899,61000000,0.02740818032786885
2052427,1707061992,2024-02-04T15:53:12+00:00,7,1433948,61000000,0.02350734426229508
2052502,1707062292,2024-02-04T15:58:12+00:00,7,1422673,61000000,0.02332250819672131
2052577,1707062592,2024-02-04T16:03:12+00:00,7,477867,61000000,0.00783388524590164
2052652,1707062892,2024-02-04T16:08:12+00:00,7,320686,61000000,0.005257147540983606
2052727,1707063192,2024-02-04T16:13:12+00:00,7,200854,61000000,0.003292688524590164
2052802,1707063492,2024-02-04T16:18:12+00:00,7,1098619,61000000,0.018010147540983606
2052877,1707063792,2024-02-04T16:23:12+00:00,7,1105392,61000000,0.01812118032786885
2052952,1707064093,2024-02-04T16:28:13+00:00,7,976430,61000000,0.01600704918032787
2053027,1707064393,2024-02-04T16:33:13+00:00,7,333011,61000000,0.005459196721311475
2053102,1707064693,2024-02-04T16:38:13+00:00,7,1315540,61000000,0.02156622950819672
2053177,1707064993,2024-02-04T16:43:13+00:00,7,553442,61000000,0.009072819672131147
2053252,1707065293,2024-02-04T16:48:13+00:00,7,645735,61000000,0.010585819672131147
2053327,1707065593,2024-02-04T16:53:13+00:00,7,312141,61000000,0.005117065573770492
2053402,1707065893,2024-02-04T16:58:13+00:00,7,508971,61000000,0.008343786885245901
2053477,1707066193,2024-02-04T17:03:13+00:00,7,570384,61000000,0.00935055737704918
2053552,1707066493,2024-02-04T17:08:13+00:00,7,1688809,61000000,0.02768539344262295
2053627,1707066793,2024-02-04T17:13:13+00:00,7,348806,61000000,0.005718131147540983
2053702,1707067095,2024-02-04T17:18:15+00:00,7,369962,61000000,0.006064950819672131
2053777,1707067395,2024-02-04T17:23:15+00:00,7,120032,61000000,0.0019677377049180326
2053852,1707067696,2024-02-04T17:28:16+00:00,7,297821,61000000,0.004882311475409836
2053927,1707067996,2024-02-04T17:33:16+00:00,7,551399,61000000,0.009039327868852459
2054002,1707068296,2024-02-04T17:38:16+00:00,7,767618,61000000,0.012583901639344263
2054077,1707068596,2024-02-04T17:43:16+00:00,7,651309,61000000,0.010677196721311476
2054152,1707068896,2024-02-04T17:48:16+00:00,7,355756,61000000,0.005832065573770492
2054227,1707069196,2024-02-04T17:53:16+00:00,7,453469,61000000,0.0074339180327868855
2054302,1707069496,2024-02-04T17:58:16+00:00,7,3299390,61000000,0.0540883606557377
2054377,1707069796,2024-02-04T18:03:16+00:00,7,1576365,61000000,0.02584204918032787
2054452,1707070096,2024-02-04T18:08:16+00:00,7,1113416,61000000,0.01825272131147541
2054527,1707070396,2024-02-04T18:13:16+00:00,7,364097,61000000,0.0059688032786885245
2054602,1707070696,2024-02-04T18:18:16+00:00,7,21000,61000000,0.00034426229508196723
2054677,1707070996,2024-02-04T18:23:16+00:00,7,1276892,61000000,0.02093265573770492
2054752,1707071297,2024-02-04T18:28:17+00:00,7,1110009,61000000,0.018196868852459018
2054827,1707071597,2024-02-04T18:33:17+00:00,7,649555,61000000,0.01064844262295082
2054902,1707071897,2024-02-04T18:38:17+00:00,7,101710,61000000,0.0016673770491803278
2054977,1707072197,2024-02-04T18:43:17+00:00,7,349511,61000000,0.005729688524590164
2055052,1707072497,2024-02-04T18:48:17+00:00,7,288255,61000000,0.004725491803278688
2055127,1707072797,2024-02-04T18:53:17+00:00,7,470698,61000000,0.007716360655737705
2055202,1707073097,2024-02-04T18:58:17+00:00,7,1039298,61000000,0.01703767213114754
2055277,1707073397,2024-02-04T19:03:17+00:00,7,1488395,61000000,0.024399918032786884
2055352,1707073697,2024-02-04T19:08:17+00:00,7,866840,61000000,0.014210491803278689
2055427,1707073997,2024-02-04T19:13:17+00:00,7,871769,61000000,0.014291295081967213
2055502,1707074297,2024-02-04T19:18:17+00:00,7,684496,61000000,0.011221245901639344
2055577,1707074598,2024-02-04T19:23:18+00:00,7,265738,61000000,0.004356360655737705
2055652,1707074898,2024-02-04T19:28:18+00:00,7,591133,61000000,0.009690704918032787
2055727,1707075198,2024-02-04T19:33:18+00:00,7,103512,61000000,0.0016969180327868854
2055802,1707075499,2024-02-04T19:38:19+00:00,7,496699,61000000,0.00814260655737705
2055877,1707075799,2024-02-04T19:43:19+00:00,7,482447,61000000,0.007908967213114754
2055952,1707076100,2024-02-04T19:48:20+00:00,7,548511,61000000,0.008991983606557378
2056027,1707076400,2024-02-04T19:53:20+00:00,7,1007608,61000000,0.01651816393442623
2056102,1707076700,2024-02-04T19:58:20+00:00,7,388395,61000000,0.006367131147540984
2056177,1707077000,2024-02-04T20:03:20+00:00,7,541217,61000000,0.008872409836065574
2056252,1707077300,2024-02-04T20:08:20+00:00,7,408778,61000000,0.00670127868852459
2056327,1707077600,2024-02-04T20:13:20+00:00,7,1505628,61000000,0.024682426229508198
2056402,1707077900,2024-02-04T20:18:20+00:00,7,577120,61000000,0.009460983606557376
2056477,1707078200,2024-02-04T20:23:20+00:00,7,546781,61000000,0.008963622950819672
2056552,1707078500,2024-02-04T20:28:20+00:00,7,396124,61000000,0.006493836065573771
2056627,1707078800,2024-02-04T20:33:20+00:00,7,674447,61000000,0.01105650819672131
2056702,1707079100,2024-02-04T20:38:20+00:00,7,312629,61000000,0.005125065573770492
2056777,1707079400,2024-02-04T20:43:20+00:00,7,511509,61000000,0.00838539344262295
2056852,1707079700,2024-02-04T20:48:20+00:00,7,1026858,61000000,0.01683373770491803
2056927,1707080000,2024-02-04T20:53:20+00:00,7,1018880,61000000,0.01670295081967213
2057002,1707080300,2024-02-04T20:58:20+00:00,7,388159,61000000,0.006363262295081967
2057077,1707080600,2024-02-04T21:03:20+00:00,7,724722,61000000,0.011880688524590163
2057152,1707080900,2024-02-04T21:08:20+00:00,7,167362,61000000,0.0027436393442622953
2057227,1707081200,2024-02-04T21:13:20+00:00,7,658624,61000000,0.01079711475409836
2057302,1707081501,2024-02-04T21:18:21+00:00,7,947153,61000000,0.015527098360655738
2057377,1707081803,2024-02-04T21:23:23+00:00,7,1609820,61000000,0.02639049180327869
2057452,1707082103,2024-02-04T21:28:23+00:00,7,1214871,61000000,0.019915918032786886
2057527,1707082404,2024-02-04T21:33:24+00:00,7,620514,61000000,0.010172360655737706
2057602,1707082704,2024-02-04T21:38:24+00:00,7,423743,61000000,0.006946606557377049
2057677,1707083005,2024-02-04T21:43:25+00:00,7,520051,61000000,0.008525426229508196
2057752,1707083305,2024-02-04T21:48:25+00:00,7,202075,61000000,0.003312704918032787
2057827,1707083606,2024-02-04T21:53:26+00:00,7,321748,61000000,0.00527455737704918
2057902,1707083907,2024-02-04T21:58:27+00:00,7,416237,61000000,0.00682355737704918
2057977,1707084208,2024-02-04T22:03:28+00:00,7,561260,61000000,0.009200983606557377
2058052,1707084511,2024-02-04T22:08:31+00:00,7,231343,61000000,0.0037925081967213115
2058127,1707084811,2024-02-04T22:13:31+00:00,7,1499152,61000000,0.024576262295081967
2058202,1707085111,2024-02-04T22:18:31+00:00,7,659331,61000000,0.010808704918032788
2058277,1707085413,2024-02-04T22:23:33+00:00,7,314534,61000000,0.005156295081967213
2058352,1707085715,2024-02-04T22:28:35+00:00,7,1176255,61000000,0.019282868852459015
2058427,1707086015,2024-02-04T22:33:35+00:00,7,826970,61000000,0.013556885245901639
2058502,1707086315,2024-02-04T22:38:35+00:00,7,433704,61000000,0.0071099016393442625
2058577,1707086615,2024-02-04T22:43:35+00:00,7,1029937,61000000,0.016884213114754097
2058652,1707086915,2024-02-04T22:48:35+00:00,7,772956,61000000,0.012671409836065574
2058727,1707087215,2024-02-04T22:53:35+00:00,7,1890854,61000000,0.030997606557377048
2058802,1707087515,2024-02-04T22:58:35+00:00,7,138206,61000000,0.002265672131147541
2058877,1707087815,2024-02-04T23:03:35+00:00,7,2217569,61000000,0.03635359016393443
2058952,1707088115,2024-02-04T23:08:35+00:00,7,1782201,61000000,0.029216409836065573
2059027,1707088417,2024-02-04T23:13:37+00:00,7,409650,61000000,0.006715573770491803
2059102,1707088717,2024-02-04T23:18:37+00:00,7,810681,61000000,0.013289852459016394
2059177,1707089019,2024-02-04T23:23:39+00:00,7,562396,61000000,0.009219606557377049
2059252,1707089321,2024-02-04T23:28:41+00:00,7,776818,61000000,0.01273472131147541
2059327,1707089621,2024-02-04T23:33:41+00:00,7,951579,61000000,0.015599655737704918
2059402,1707089923,2024-02-04T23:38:43+00:00,7,818835,61000000,0.013423524590163934
2059477,1707090224,2024-02-04T23:43:44+00:00,7,417993,61000000,0.006852344262295082
2059552,1707090524,2024-02-04T23:48:44+00:00,7,652410,61000000,0.010695245901639344
2059627,1707090825,2024-02-04T23:53:45+00:00,7,982796,61000000,0.016111409836065575
2059702,1707091128,2024-02-04T23:58:48+00:00,7,151909,61000000,0.002490311475409836
2059777,1707091429,2024-02-05T00:03:49+00:00,7,523493,61000000,0.008581852459016394
2059852,1707091729,2024-02-05T00:08:49+00:00,7,480105,61000000,0.007870573770491803
2059927,1707092029,2024-02-05T00:13:49+00:00,7,33316,61000000,0.0005461639344262295
2060002,1707092329,2024-02-05T00:18:49+00:00,7,1290101,61000000,0.021149196721311474
2060077,1707092629,2024-02-05T00:23:49+00:00,7,546701,61000000,0.008962311475409835
2060152,1707092929,2024-02-05T00:28:49+00:00,7,1543211,61000000,0.02529854098360656
2060227,1707093229,2024-02-05T00:33:49+00:00,7,456955,61000000,0.007491065573770492
2060302,1707093529,2024-02-05T00:38:49+00:00,7,179094,61000000,0.002935967213114754
2060377,1707093829,2024-02-05T00:43:49+00:00,7,1121682,61000000,0.01838822950819672
2060452,1707094129,2024-02-05T00:48:49+00:00,7,585465,61000000,0.009597786885245901
2060527,1707094429,2024-02-05T00:53:49+00:00,7,168938,61000000,0.0027694754098360657
2060602,1707094729,2024-02-05T00:58:49+00:00,7,507973,61000000,0.008327426229508196
2060677,1707095029,2024-02-05T01:03:49+00:00,7,1216425,61000000,0.01994139344262295
2060752,1707095329,2024-02-05T01:08:49+00:00,7,1304494,61000000,0.021385147540983605
2060827,1707095629,2024-02-05T01:13:49+00:00,7,569476,61000000,0.00933567213114754
2060902,1707095929,2024-02-05T01:18:49+00:00,7,259804,61000000,0.004259081967213115
2060977,1707096229,2024-02-05T01:23:49+00:00,7,45038,61000000,0.000738327868852459
2061052,1707096529,2024-02-05T01:28:49+00:00,7,509593,61000000,0.008353983606557378
2061127,1707096829,2024-02-05T01:33:49+00:00,7,1283905,61000000,0.02104762295081967
2061202,1707097129,2024-02-05T01:38:49+00:00,7,847222,61000000,0.01388888524590164
2061277,1707097429,2024-02-05T01:43:49+00:00,7,418941,61000000,0.006867885245901639
2061352,1707097729,2024-02-05T01:48:49+00:00,7,454830,61000000,0.007456229508196722
2061427,1707098029,2024-02-05T01:53:49+00:00,7,1062458,61000000,0.017417344262295083
2061502,1707098329,2024-02-05T01:58:49+00:00,7,653088,61000000,0.010706360655737705
2061577,1707098629,2024-02-05T02:03:49+00:00,7,528345,61000000,0.00866139344262295
2061652,1707098929,2024-02-05T02:08:49+00:00,7,969964,61000000,0.015901049180327868
2061727,1707099229,2024-02-05T02:13:49+00:00,7,1220752,61000000,0.02001232786885246
2061802,1707099529,2024-02-05T02:18:49+00:00,7,437167,61000000,0.007166672131147541
2061877,1707099829,2024-02-05T02:23:49+00:00,7,321167,61000000,0.0052650327868852455
2061952,1707100129,2024-02-05T02:28:49+00:00,7,430605,61000000,0.007059098360655738
2062027,1707100429,2024-02-05T02:33:49+00:00,7,1552080,61000000,0.025443934426229508
2062102,1707100729,2024-02-05T02:38:49+00:00,7,1767814,61000000,0.02898055737704918
2062177,1707101029,2024-02-05T02:43:49+00:00,7,414215,61000000,0.006790409836065573
2062252,1707101329,2024-02-05T02:48:49+00:00,7,311903,61000000,0.0051131639344262295
2062327,1707101629,2024-02-05T02:53:49+00:00,7,614185,61000000,0.01006860655737705
2062402,1707101929,2024-02-05T02:58:49+00:00,7,1174931,61000000,0.01926116393442623
2062477,1707102229,2024-02-05T03:03:49+00:00,7,785538,61000000,0.01287767213114754
2062552,1707102529,2024-02-05T03:08:49+00:00,7,1333523,61000000,0.021861032786885247
2062627,1707102829,2024-02-05T03:13:49+00:00,7,692558,61000000,0.011353409836065574
